source_row_number,year,university_name,college_name,department_name,course_name,grade,semester,credit,lecture_hours,practice_hours,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material,target_department_match,target_course_match,foundational_course_match,strong_ai_cs_course_match,excluded_department_match,final_target_keep,keep_reason
18214,2022,경상국립대학교,공과대학,나노신소재공학부(금속재료공학전공),머신러닝,3,2학기,3,3,0,전공선택,,,,"1. Bishop, C. M/Neural Networks for Pattern Recognition/Oxford University Press,2. Ian Goodfellow/Deep Learning/,N. S. Reddy/Artificial Neural Networks in Materials Science/,/Neural networks in materials science/,Prof. HKDH Bhadeshia/Machine Learning in Materials Science/,W. Sha and K.L. Edwards/The use of artificial neural networks in materials sciencebased/","필수선수과목 : 없음,추천선수과목 : 없음",False,True,False,True,True,True,strong_ai_cs_course_outside_target_department
18215,2022,경상국립대학교,공과대학,나노신소재공학부(금속재료공학전공),머신러닝,3,2학기,3,3,0,전공선택,,,,"1. Bishop, C. M/Neural Networks for Pattern Recognition/Oxford University Press,2. Ian Goodfellow/Deep Learning/,N. S. Reddy/Artificial Neural Networks in Materials Science/,/Neural networks in materials science/,Prof. HKDH Bhadeshia/Machine Learning in Materials Science/,W. Sha and K.L. Edwards/The use of artificial neural networks in materials sciencebased/","필수선수과목 : 없음,추천선수과목 : 없음",False,True,False,True,True,True,strong_ai_cs_course_outside_target_department
18216,2022,경상국립대학교,공과대학,나노신소재공학부(금속재료공학전공),머신러닝,3,2학기,3,3,0,전공선택,,,,"1. Bishop, C. M/Neural Networks for Pattern Recognition/Oxford University Press,2. Ian Goodfellow/Deep Learning/,N. S. Reddy/Artificial Neural Networks in Materials Science/,/Neural networks in materials science/,Prof. HKDH Bhadeshia/Machine Learning in Materials Science/,W. Sha and K.L. Edwards/The use of artificial neural networks in materials sciencebased/","필수선수과목 : 없음,추천선수과목 : 없음",False,True,False,True,True,True,strong_ai_cs_course_outside_target_department
18217,2022,경상국립대학교,공과대학,나노신소재공학부(금속재료공학전공),머신러닝,3,2학기,3,3,0,전공선택,,,,"1. Bishop, C. M/Neural Networks for Pattern Recognition/Oxford University Press,2. Ian Goodfellow/Deep Learning/,N. S. Reddy/Artificial Neural Networks in Materials Science/,/Neural networks in materials science/,Prof. HKDH Bhadeshia/Machine Learning in Materials Science/,W. Sha and K.L. Edwards/The use of artificial neural networks in materials sciencebased/","필수선수과목 : 없음,추천선수과목 : 없음",False,True,False,True,True,True,strong_ai_cs_course_outside_target_department
18218,2022,경상국립대학교,공과대학,나노신소재공학부(금속재료공학전공),머신러닝,3,2학기,3,3,0,전공선택,,,,"1. Bishop, C. M/Neural Networks for Pattern Recognition/Oxford University Press,2. Ian Goodfellow/Deep Learning/,N. S. Reddy/Artificial Neural Networks in Materials Science/,/Neural networks in materials science/,Prof. HKDH Bhadeshia/Machine Learning in Materials Science/,W. Sha and K.L. Edwards/The use of artificial neural networks in materials sciencebased/","필수선수과목 : 없음,추천선수과목 : 없음",False,True,False,True,True,True,strong_ai_cs_course_outside_target_department
18928,2022,경상국립대학교,농업생명과학대학,식품자원경제학과,식품경제데이터분석기초,2,2학기,3,3,0,전공선택,"현대사회는 데이터 시대라고 불릴 만큼 데이터는 세상의 흐름을 주도하고 변화시키는 주요 자원의 하나로 인식되고 있다. 데이터는 기업 경영, 의료관리, 정책 개발 등 다양한 분야에서 그 활용 가치는 대단히 높다. 이 강의에서는 대학생의 데이터 문해력을 높이기 위해 무료 데이터분석 도구인 R을 이용하여 데이터를 수집하고, 분석하는 방법을 학습한다. 강의는 학과 컴퓨터 강의실에서 진행하며, 이론보다는 실습 위주로 구성된다.",김성용/R을 이용한 식품경제데이터 분석/경상국립대학교 식품자원경제학과,,"S.C. AlbrightW.L. WinstonC. Zappe/Data Analysis and Decision Making/Thomson,장용식, 최진호/빅데이터 분석의 첫 걸음 R 코딩/생능출판사",,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department
18929,2022,경상국립대학교,농업생명과학대학,식품자원경제학과,식품경제데이터분석기초,2,2학기,3,3,0,전공선택,"현대사회는 데이터 시대라고 불릴 만큼 데이터는 세상의 흐름을 주도하고 변화시키는 주요 자원의 하나로 인식되고 있다. 데이터는 기업 경영, 의료관리, 정책 개발 등 다양한 분야에서 그 활용 가치는 대단히 높다. 이 강의에서는 대학생의 데이터 문해력을 높이기 위해 무료 데이터분석 도구인 R을 이용하여 데이터를 수집하고, 분석하는 방법을 학습한다. 강의는 학과 컴퓨터 강의실에서 진행하며, 이론보다는 실습 위주로 구성된다.",김성용/R을 이용한 식품경제데이터 분석/경상국립대학교 식품자원경제학과,,"S.C. AlbrightW.L. WinstonC. Zappe/Data Analysis and Decision Making/Thomson,장용식, 최진호/빅데이터 분석의 첫 걸음 R 코딩/생능출판사",,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department
20804,2022,경상국립대학교,사범대학,윤리교육과,인공지능과윤리교육,1,2학기,2,2,0,전공선택,미래 사회(인공지능형 로봇 시대)로의 변화를 이해하고 대비할 수 있도록 한다 도덕적 사고의 원리들을 익힘으로써 도덕적 사고력과 도덕적 상상력을 증진하도록 한다,"변순용, 송선영/로봇윤리란 무엇인가/어문학사,톰 앤슨/비판적 사고와 윤리/서광사",,"밀/공리주의/책세상,벤담/도덕과 입법의 원리 서설/나남,아리스토텔레스/니코마코스 윤리학/이제이북스,칸트/도덕형이상학을 위한 기초 놓기/책세상,플라톤/국가/서광사",,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department
20805,2022,경상국립대학교,사범대학,윤리교육과,인공지능과윤리교육,1,2학기,2,2,0,전공선택,미래 사회(인공지능형 로봇 시대)로의 변화를 이해하고 대비할 수 있도록 한다 도덕적 사고의 원리들을 익힘으로써 도덕적 사고력과 도덕적 상상력을 증진하도록 한다,"변순용, 송선영/로봇윤리란 무엇인가/어문학사,톰 앤슨/비판적 사고와 윤리/서광사",,"밀/공리주의/책세상,벤담/도덕과 입법의 원리 서설/나남,아리스토텔레스/니코마코스 윤리학/이제이북스,칸트/도덕형이상학을 위한 기초 놓기/책세상,플라톤/국가/서광사",,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department
20806,2022,경상국립대학교,사범대학,윤리교육과,인공지능과윤리교육,1,2학기,2,2,0,전공선택,미래 사회(인공지능형 로봇 시대)로의 변화를 이해하고 대비할 수 있도록 한다 도덕적 사고의 원리들을 익힘으로써 도덕적 사고력과 도덕적 상상력을 증진하도록 한다,"변순용, 송선영/로봇윤리란 무엇인가/어문학사,톰 앤슨/비판적 사고와 윤리/서광사",,"밀/공리주의/책세상,벤담/도덕과 입법의 원리 서설/나남,아리스토텔레스/니코마코스 윤리학/이제이북스,칸트/도덕형이상학을 위한 기초 놓기/책세상,플라톤/국가/서광사",,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department
20807,2022,경상국립대학교,사범대학,윤리교육과,인공지능과윤리교육,1,2학기,2,2,0,전공선택,미래 사회(인공지능형 로봇 시대)로의 변화를 이해하고 대비할 수 있도록 한다 도덕적 사고의 원리들을 익힘으로써 도덕적 사고력과 도덕적 상상력을 증진하도록 한다,"변순용, 송선영/로봇윤리란 무엇인가/어문학사,톰 앤슨/비판적 사고와 윤리/서광사",,"밀/공리주의/책세상,벤담/도덕과 입법의 원리 서설/나남,아리스토텔레스/니코마코스 윤리학/이제이북스,칸트/도덕형이상학을 위한 기초 놓기/책세상,플라톤/국가/서광사",,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department
20808,2022,경상국립대학교,사범대학,윤리교육과,인공지능과윤리교육,1,2학기,2,2,0,전공선택,미래 사회(인공지능형 로봇 시대)로의 변화를 이해하고 대비할 수 있도록 한다 도덕적 사고의 원리들을 익힘으로써 도덕적 사고력과 도덕적 상상력을 증진하도록 한다,"변순용, 송선영/로봇윤리란 무엇인가/어문학사,톰 앤슨/비판적 사고와 윤리/서광사",,"밀/공리주의/책세상,벤담/도덕과 입법의 원리 서설/나남,아리스토텔레스/니코마코스 윤리학/이제이북스,칸트/도덕형이상학을 위한 기초 놓기/책세상,플라톤/국가/서광사",,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department
20809,2022,경상국립대학교,사범대학,윤리교육과,인공지능과윤리교육,1,2학기,2,2,0,전공선택,미래 사회(인공지능형 로봇 시대)로의 변화를 이해하고 대비할 수 있도록 한다 도덕적 사고의 원리들을 익힘으로써 도덕적 사고력과 도덕적 상상력을 증진하도록 한다,"변순용, 송선영/로봇윤리란 무엇인가/어문학사,톰 앤슨/비판적 사고와 윤리/서광사",,"밀/공리주의/책세상,벤담/도덕과 입법의 원리 서설/나남,아리스토텔레스/니코마코스 윤리학/이제이북스,칸트/도덕형이상학을 위한 기초 놓기/책세상,플라톤/국가/서광사",,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department
23148,2022,경상국립대학교,융합기술공과대학,에너지공학과,에너지데이터분석,1,2학기,3,3,0,전공필수,에너지산업에서 다양한 데이터에 대한 이해와 이를 분석하여 에너지를 효율적으로 관리하고 사용할 수 있는 능력은 미래의 에너지공학자에게 매우 중요한 역량이다. 에너지 데이터의 분석에 사용할 수 있는 컴퓨터 프로그래밍의 하나인 Python을 기반한 실습을 통해 다양한 문제를 해결하는 능력을 배양한다. 프로그래밍에 대한 전문성과 컴퓨팅적 소통을 함양하고 나아가 새로운 문제에 대한 SW 해결 능력을 극대화하도록 한다. 최종적으로는 조별 과제 등을 통하여 실제 현장에서 얻어진 데이터를 분석하고 이를 활용할 수 있는 실무역량을 강화하고자 한다.,박동규 외 1인/으뜸 파이썬/생능출판,"천인국, 정영민, 최자영/시간순삭 파이썬/생능출판",,,False,True,False,True,False,True,strong_ai_cs_course_outside_target_department
26590,2022,경상국립대학교,자연과학대학,수학과,빅데이터수학,2,2학기,3,3,0,전공선택,"빅데이터 분석 및 딥러닝 연산을 이해하기 위해 필요한 기본 수학 지식을 강의한다. 선형대수학의 기초(vector space, matrix decomposition 등)를 주로 다루며 딥러닝과 관련된 수학적 개념(partial differentiation, chain rule 등)을 추가로 다룬다.",,,,,False,True,False,True,False,True,strong_ai_cs_course_outside_target_department
26599,2022,경상국립대학교,자연과학대학,정보통계학과,빅데이터입문,2,1학기,3,3,0,전공필수,빅데이터 분석 방법에 대해 학습하고 비정형 데이터 혹은 트위터와 같은 소셜 미디어 데이터를 직접 R 프로그래밍을 통해 분석한다.,임동훈/빅데이터분석 그것이 R고 싶다/자유아카데미,,임동훈/리눅스에서 R과 하둡을 이용한 빅데이터 처리 분석/자유아카데미,,False,True,False,True,False,True,strong_ai_cs_course_outside_target_department
26615,2022,경상국립대학교,자연과학대학,정보통계학과,빅데이터분석,2,2학기,3,3,0,전공선택,"빅데이터란 디지털 환경에서 생성되는 데이터로 과거 아날로그 환경의 데이터에 비해 규모가 방대하고 생성주기가 짧으며 수치 데이터뿐만 아니고 문자와 영상데이터를 포함하는 대규모 데이터를 말한다.본 강의에서는 빅데이터를 처리할 수 있는 환경 즉, 리눅스 상에서 R과 하둡을 이용하여 빅데이터 처리 기술에 대해 학습하고자 한다.특히, 리눅스와 하둡에 대해 중점적으로 강의가 진행되며 실습 위주로 진행된다.","임동훈/R을 이용한 빅데이터분석/자유아카데미,임동훈/리눅스에서 R과 하둡을 이용한 빅데이터처리 분석/자유아카데미",,,,False,True,False,True,False,True,strong_ai_cs_course_outside_target_department
26639,2022,경상국립대학교,자연과학대학,정보통계학과,통계데이터베이스,3,1학기,3,3,0,전공필수,"정보화 사회에서는 새로 수집한 자료 보다 정보 시스템에 끊임없이 축적되는 자료를 분석하여 정보를 생산하는 것은 매우 중요한 일이다. 정보 시스템의 자료는 대부분 데이터베이스로 관리 되고 있으므로 데이터베이스와 데이터베이스 관리 시스템을 이해하고, 그 이해를 바탕으로 자료를 추출하고 가공하는 능력은 높은 수준의 통계전공자가 갖추어야 하는 자질이다. 본 강좌는 정보통계학과 전공 과목으로 데이터베이스의 설계, 데이터베이스 관리 시스템의 이해, 데이터베이스의 구축, 데이터베이스의 활용, 통계적 방법의 적용 등을 다루기 위한 과목이다.",김연희/데이터베이스 개론(2판)/한빛아카데미,,우재남/데이터베이스 for Beginner/한빛아카데미,,False,True,True,True,False,True,strong_ai_cs_course_outside_target_department
26641,2022,경상국립대학교,자연과학대학,정보통계학과,데이터마이닝,3,2학기,3,3,0,전공필수,"본 교과에서는 기초적인 지도학습기법 (선형회귀, 판별분석, 로지스틱 회귀, 의사결정나무, 신경망 등)과 비지도학습기법 (연관규칙분석, 군집분석, 주성분분석 등)을 학습한다.데이터마이닝은 최근 통계학에서 매우 중요한 분야 중 하나로 대용량 고차원 자료 분석에 흔히 사용되는 R을 이용하여 자료 분석 실습을 병행하도록 한다.본 교과목은 통계학에 대한 전반적인 지식과 기초적인 선형대수학 개념을 요구한다.",박창이 외/R을 이용한 데이터마이닝/교우사,,Hastie et al./An Introduction to Statistical Learning: With Applications in R/Springer,,False,True,False,True,False,True,strong_ai_cs_course_outside_target_department
26695,2022,경상국립대학교,자연과학대학,정보통계학과,생명과학빅데이터분석,3,1학기,3,3,0,전공선택,통계학의 여러 분야 중 생명 및 보건 분야의 역량을 강화하여 보건산업 분야 관심도를 높이고 직무능력 및 실무역량 함양을 통해 보건생명분야 빅데이터 전문인재 양성을 목표로 함.국가 및 공공기관에서 제공하고 있는 보건의료 분야 빅데이터의 경험할 수 있는 기회를 주고 그 데이터를 통해 가치 창출의 역할을 경험하므로서 보건의료분야 취업역량 향상을 목표로 함,,,"박원명, 우영섭, 송후림, 이대보/의사가 알아야 할 통계학과 역학/황소걸음 아카데미,정종학, 김창윤, 김석범/보건학 역학 통계 입문/영남대학교출판부",,False,True,False,True,False,True,strong_ai_cs_course_outside_target_department
27046,2022,경상국립대학교,자연과학대학,물리학과,알고리즘,2,1학기,3,3,0,전공선택,"빅데이터 분야에 활용도가 높은 알고리즘을 위주로, 상황에 맞는 알고리즘을 활용하여 프로그램을 구현하고 프로그램의 효율성과 정확성을 평가할 수 있는 능력을 배양한다. 전반부에서는 복잡도를 이론적으로 해석하는 방법을 배우고, 재귀, 분할정복, 동적 프로그래밍, 백 트래킹 등 핵심 알고리즘 전략들에 대해 알아본다. 후반부에서는 20세기 10대 알고리즘이라 꼽히는 최신 알고리즘들 중에서 빅데이터에 활용도가 높은 것들을 중심으로 공부한다.",,,"Thomas H. Cormen 등/Introduction to Algorithms/The MIT Press,이승찬/모두의 알고리즘 with 파이썬 /길벗",,False,True,False,True,False,True,strong_ai_cs_course_outside_target_department
27268,2022,경상국립대학교,자연과학대학,컴퓨터과학부 컴퓨터과학전공,웹프로그래밍,2,2학기,2,2,0,전공선택,"컴퓨터 과학 전공자로서 알아야 할 웹프로그래밍 기초 내용들을 소개한다. HTML5에 기반을 둔 콘텐츠 작성 방법, 콘텐츠의 스타일을 지정하는 CSS3, 실제 웹 사이트 구성과 자바스크립트 캔버스를 이용하는 법을 다룬다.",천인국/HTML5 + CSS3 + JavaScript로 배우는 웹프로그래밍 기초/인피니티북스,,윤인성/HTML5 웹 프로그래밍 입문 (3판)/한빛아카데미,,True,True,False,False,False,True,target_department_and_target_course
27272,2022,경상국립대학교,자연과학대학,컴퓨터과학부 컴퓨터과학전공,인공지능,3,2학기,3,3,0,전공선택,1. 과거 튜링테스트/머신부터 현대의 딥러닝에까지 이르는 인공지능의 역사를 알아본다.2. 인공지능의 역사를 통해 각 인공지능 기술의 한계점을 이해한다.3. 기계학습과정을 이해한다.4. 인공신경망의 발전 과정을 이해한다.* 현 강의계획은 수업진도에 따라 변경 가능 합니다.,천인국/인공지능/인피니티북스,,이건명/인공지능: 튜링 테스트에서 딥러닝까지/생능출판사,,True,True,False,True,False,True,target_department_and_target_course
27282,2022,경상국립대학교,자연과학대학,컴퓨터과학부 컴퓨터과학전공,데이터베이스,3,1학기,2,2,0,전공선택,"데이터베이스 관리의 기초적인 개념, 데이터베이스 설계, 데이터베이스 언어, 데이터베이스 시스템의 구현에 대한 내용을 소개한다. 또한 윈도우 기반에서 사용 가능한 오라클(Oracle)을 활용해 배운 내용을 실습으로 연결시켜 SQL 응용, 데이터모델링, 데이터베이스 구축 등을 학습한다.","박우창, 남송휘, 이현룡/오라클로 배우는 데이터베이스 개론과 실습 2판/한빛아카데미",,"Abraham Silberscheatz, Henry F. Korth, S. Sudarsham/데이터베이스 시스템 7판/한빛아카데미",,True,True,False,True,False,True,target_department_and_target_course
27284,2022,경상국립대학교,자연과학대학,컴퓨터과학부 컴퓨터과학전공,데이터베이스실습,3,1학기,1,0,2,전공선택,"데이터베이스 관리의 기초적인 개념, 데이터베이스 설계, 데이터베이스 언어, 데이터베이스 시스템의 구현에 대한 내용을 소개한다. 또한 윈도우 기반에서 사용 가능한 오라클(Oracle)을 활용해 배운 내용을 실습으로 연결시켜 SQL 응용, 데이터모델링, 데이터베이스 구축 등을 학습한다.","박우창, 남송휘, 이현룡/오라클로 배우는 데이터베이스 개론과 실습 2판/한빛아카데미",,"Abraham Silberscheatz, Henry F. Korth, S. Sudarsham/데이터베이스 시스템 7판/한빛아카데미",,True,True,False,True,False,True,target_department_and_target_course
27289,2022,경상국립대학교,자연과학대학,컴퓨터과학부 컴퓨터과학전공,이산수학,2,1학기,3,3,0,전공선택,컴퓨터과학의 기초가 되는 이산수학의 개념을 이해한다.,"Kenneth H. Rosen/Rosen의 이산수학/한국맥그로힐,김대수/4차 산업혁명 시대의 이산수학/생능출판사",,,,True,False,True,False,False,True,target_department_and_foundational_course
27297,2022,경상국립대학교,자연과학대학,컴퓨터과학부 컴퓨터과학전공,빅데이터,3,2학기,3,3,0,전공선택,"본 강의에서는 빅데이터에서 의미있는 패턴, 규칙, 관계를 찾는 데이터 분석 능력을 키우는 것을 목표로 한다.분석의 관점과 데이터셋의 유형에 따라 실무에서 활용이 가능한 다양한 분석기법의 개념을 숙지하고 예제 중심으로 소개한다.빅데이터를 조작하고 분석하는 데 필요한 핵심기술과 통계분석법인 python과 기계학습의 핵심방법론을 학습니다.",최성철/데이터 과학을 위한 파이썬 머신러닝/한빛아카데미,,빅데이터전략연구소/빅데이터 개론/광문각,,True,True,False,True,False,True,target_department_and_target_course
27305,2022,경상국립대학교,자연과학대학,컴퓨터과학부 컴퓨터과학전공,영상처리,4,1학기,3,2,1,전공선택,"본 강좌에서는 디지털 영상을 원하는 목적에 따라 변형 및 가공하거나 영상으로부터 필요한 정보를 추출할 수 있는 다양한 영상처리 기법에 대하여 학습한다. 영상처리의 과정은 영상획득, 전처리, 영역분할, 대상의 표현 및 묘사, 인식 및 판단으로 구성된다. 본 강좌에서는 이러한 영상처리 과정에 따라 각 단계별로 기본적인 이론을 교수하고, 실습과제를 통하여 학습한 지식을 체득할 수 있도록 한다.","정성환, 배종욱/OpenCV로 배우는 영상 처리 및 응용/생능출판사",,"이희석/C++ API OpenCV 프로그래밍 (제2판)/가메출판사,황선규역/Leanring OpenCV 제대로 배우기/한빛미디어","추천선수과목 : C프로그래밍, C프로그래밍 실습, 객체지향언어, 객체지향언어 실습",True,True,False,False,False,True,target_department_and_target_course
27306,2022,경상국립대학교,자연과학대학,컴퓨터과학부 컴퓨터과학전공,영상처리,4,1학기,3,2,1,전공선택,"본 강좌에서는 디지털 영상을 원하는 목적에 따라 변형 및 가공하거나 영상으로부터 필요한 정보를 추출할 수 있는 다양한 영상처리 기법에 대하여 학습한다. 영상처리의 과정은 영상획득, 전처리, 영역분할, 대상의 표현 및 묘사, 인식 및 판단으로 구성된다. 본 강좌에서는 이러한 영상처리 과정에 따라 각 단계별로 기본적인 이론을 교수하고, 실습과제를 통하여 학습한 지식을 체득할 수 있도록 한다.","정성환, 배종욱/OpenCV로 배우는 영상 처리 및 응용/생능출판사",,"이희석/C++ API OpenCV 프로그래밍 (제2판)/가메출판사,황선규역/Leanring OpenCV 제대로 배우기/한빛미디어","추천선수과목 : C프로그래밍, C프로그래밍 실습, 객체지향언어, 객체지향언어 실습",True,True,False,False,False,True,target_department_and_target_course
27312,2022,경상국립대학교,자연과학대학,컴퓨터과학부 컴퓨터과학전공,기초설계PBL(어드벤처디자인),2,1학기,3,3,0,전공필수,"본 강의에서는 전반부에 소프트웨어 개발이라는 문제를 해결하기 위한 해결절차를 제시하고, 각 단계에서 사용할 수 있는 다양한 주요 원리 및 도구들에 대해 논의한다. 강의 후반부에는 제시한 원리 및 도구들을 특정 주제를 대상으로 팀 단위 PBL로 적용하고 그 결과물을 산출한다. 결과물은 프로젝트 계획서, 최종보고서, 포스터 등이다.",/PPT/,,김대수/창의공학설계/생능출판,"필수선수과목 : 없음,추천선수과목 : 없음",True,False,True,False,False,True,target_department_and_foundational_course
27314,2022,경상국립대학교,자연과학대학,컴퓨터과학부 컴퓨터과학전공,소프트웨어설계PBL,3,1학기,3,3,0,전공필수,협업을 통한 소프트웨어 개발과 관련 문서 작성 및 정리를 경험한다.,"Ian Sommerville/소프트웨어 공학/홍릉과학출판사,정문재/소프트웨어 개발에 따른 프로젝트 관리 및 문서화/정익사",,,,True,False,True,False,False,True,target_department_and_foundational_course
27316,2022,경상국립대학교,자연과학대학,컴퓨터과학부 컴퓨터과학전공,종합설계PBL,4,1학기,3,3,0,전공필수,"지금까지 학습한 모든 교과목의 내용을 활용하여 소프트웨어 작품을 개발하는 것을 목표로 한다. 이를 위하여 먼저, 소프트웨어 프로젝트를 수행할 팀을 구성하고, 팀 별로 프로젝트를 구상하여 소프트웨어를 설계, 개발하는 전 과정을 경험함으로서 졸업작품을 완성한다.",,,"김성훈 역/소프트웨어설계 테크닉/성안당,정운재/프로젝트관리및 문서화/정익사","필수선수과목 : 소프트웨어프로젝트, 기초설계프로젝트, 소프트웨어공학,추천선수과목 : 시스템분석과설계",True,False,True,False,False,True,target_department_and_foundational_course
27318,2022,경상국립대학교,자연과학대학,컴퓨터과학부 컴퓨터과학전공,C프로그래밍,1,1학기,2,2,0,전공필수,"본 강의는 C언어를 기반으로 프로그래밍의 기본 개념을 익히고, C언어가 제공하는 다양한 기능을 활용하여 프로그램을 작성할 수 있는 능력을 배양하는데 그 목적이 있다. 이를 위하여 C프로그래밍 언어가 갖는 기본 문법을 학습하고, 순차, 분기, 반복을 통한 논리적 제어의 흐름을 익힌다. 또한 배열, 함수, 포인터, 구조체의 개념과 파일 입출력 방법을 학습하여 보다 효과적인 자료의 표현 및 처리 방법을 습득한다. 그리고 문제중심학습(PBL)을 통해 학습한 내용을 문제해결에 적용하는 응용능력을 함양한다.",천인국/쉽게 풀어쓴 C언어 Express/생능출판사,,천정아/Warmingup C programming/연두에디션,,True,True,False,False,False,True,target_department_and_target_course
27320,2022,경상국립대학교,자연과학대학,컴퓨터과학부 컴퓨터과학전공,C프로그래밍실습,1,1학기,1,0,2,전공필수,"본 강의는 C언어를 기반으로 프로그래밍의 기본 개념을 익히고, C언어가 제공하는 다양한 기능을 활용하여 프로그램을 작성할 수 있는 능력을 배양하는데 그 목적이 있다. 이를 위하여 C프로그래밍 언어가 갖는 기본 문법을 학습하고, 순차, 분기, 반복을 통한 논리적 제어의 흐름을 익힌다. 또한 배열, 함수, 포인터, 구조체의 개념과 파일 입출력 방법을 학습하여 보다 효과적인 자료의 표현 및 처리 방법을 습득한다. 그리고 문제중심학습(PBL)을 통해 학습한 내용을 문제해결에 적용하는 응용능력을 함양한다.",천인국/쉽게 풀어쓴 C언어 Express/생능출판사,,천정아/Warmingup C programming/연두에디션,,True,True,False,False,False,True,target_department_and_target_course
27321,2022,경상국립대학교,자연과학대학,컴퓨터과학부 컴퓨터과학전공,C프로그래밍실습,1,1학기,1,0,2,전공필수,"본 강의는 C언어를 기반으로 프로그래밍의 기본 개념을 익히고, C언어가 제공하는 다양한 기능을 활용하여 프로그램을 작성할 수 있는 능력을 배양하는데 그 목적이 있다. 이를 위하여 C프로그래밍 언어가 갖는 기본 문법을 학습하고, 순차, 분기, 반복을 통한 논리적 제어의 흐름을 익힌다. 또한 배열, 함수, 포인터, 구조체의 개념과 파일 입출력 방법을 학습하여 보다 효과적인 자료의 표현 및 처리 방법을 습득한다. 그리고 문제중심학습(PBL)을 통해 학습한 내용을 문제해결에 적용하는 응용능력을 함양한다.",천인국/쉽게 풀어쓴 C언어 Express/생능출판사,,천정아/Warmingup C programming/연두에디션,,True,True,False,False,False,True,target_department_and_target_course
27322,2022,경상국립대학교,자연과학대학,컴퓨터과학부 컴퓨터과학전공,C프로그래밍실습,1,1학기,1,0,2,전공필수,"본 강의는 C언어를 기반으로 프로그래밍의 기본 개념을 익히고, C언어가 제공하는 다양한 기능을 활용하여 프로그램을 작성할 수 있는 능력을 배양하는데 그 목적이 있다. 이를 위하여 C프로그래밍 언어가 갖는 기본 문법을 학습하고, 순차, 분기, 반복을 통한 논리적 제어의 흐름을 익힌다. 또한 배열, 함수, 포인터, 구조체의 개념과 파일 입출력 방법을 학습하여 보다 효과적인 자료의 표현 및 처리 방법을 습득한다. 그리고 문제중심학습(PBL)을 통해 학습한 내용을 문제해결에 적용하는 응용능력을 함양한다.",천인국/쉽게 풀어쓴 C언어 Express/생능출판사,,천정아/Warmingup C programming/연두에디션,,True,True,False,False,False,True,target_department_and_target_course
27327,2022,경상국립대학교,자연과학대학,컴퓨터과학부 컴퓨터과학전공,컴퓨터구조,2,2학기,3,3,0,전공선택,"본 강좌에서는 컴퓨터의 구조와 동작 원리를 학습한다. 컴퓨터는의 기본 구조는 입출력장치, 중앙처리장치, 저장장치로 나누어 볼 수 있다.입출력장치에서는 외부장치와 메모리간의 입출력 방식에 대하여 학습하고, 중앙처리장치에서는 산술논리장치(ALU), 레지스터, 마이크로 프로세서 간의 연결과 동작원리에 대하여 학습한다. 저장창치에서는 캐시메모리, 메인메모리, 하드디스크로 구성되는 메모리 계층구조에 대하여 학습한다. 이를 통해서 컴퓨터의 동작 원리를 깊이있게 이해할 수 있다.",김종상 역/Mano의 컴퓨터시스템구조/프로텍미디어,,"William Stalling/Computer Organization and Architeture/Person,이상민 역/컴퓨터 시스템 구조/아이티씨,임석구, 홍경호/최신 컴퓨터 구조/한빛아카데미","필수선수과목 : 없음,추천선수과목 : 없음",True,True,False,True,False,True,target_department_and_target_course
27328,2022,경상국립대학교,자연과학대학,컴퓨터과학부 컴퓨터과학전공,컴퓨터구조,2,2학기,3,3,0,전공선택,"본 강좌에서는 컴퓨터의 구조와 동작 원리를 학습한다. 컴퓨터는의 기본 구조는 입출력장치, 중앙처리장치, 저장장치로 나누어 볼 수 있다.입출력장치에서는 외부장치와 메모리간의 입출력 방식에 대하여 학습하고, 중앙처리장치에서는 산술논리장치(ALU), 레지스터, 마이크로 프로세서 간의 연결과 동작원리에 대하여 학습한다. 저장창치에서는 캐시메모리, 메인메모리, 하드디스크로 구성되는 메모리 계층구조에 대하여 학습한다. 이를 통해서 컴퓨터의 동작 원리를 깊이있게 이해할 수 있다.",김종상 역/Mano의 컴퓨터시스템구조/프로텍미디어,,"William Stalling/Computer Organization and Architeture/Person,이상민 역/컴퓨터 시스템 구조/아이티씨,임석구, 홍경호/최신 컴퓨터 구조/한빛아카데미","필수선수과목 : 없음,추천선수과목 : 없음",True,True,False,True,False,True,target_department_and_target_course
